2012.10.11 16:05	32
2012.10.12 14:05	30
2012.10.13 15:45	31
2012.10.14 14:50	31
2012.10.15 23:25	33
2012.10.16 15:05	35
2012.10.17 00:05	33
2012.10.18 14:50	34
2012.10.19 14:50	35
2012.10.20 00:20	33
2012.10.21 01:45	30
2012.10.22 15:00	27
2012.10.23 23:15	27
2012.10.24 12:05	31
2012.10.25 15:45	25
2012.10.26 14:50	24
2012.10.27 15:25	27
2012.10.28 14:50	25
2012.10.29 13:20	30
2012.10.30 13:45	26
2012.10.31 14:50	28
2012.11.01 06:00	30
2012.11.02 23:15	31
2012.11.03 06:00	32
2012.11.04 13:45	29
2012.11.05 15:45	29
2012.11.06 15:45	25
2012.11.07 13:50	29
2012.11.08 11:55	29
2012.11.09 13:20	26
2012.11.10 16:05	27
2012.11.11 23:45	30
2012.11.12 11:25	33
2012.11.13 13:45	28
2012.11.14 13:45	33
2012.11.15 03:50	33
2012.11.16 13:05	33
2012.11.17 14:50	32
2012.11.18 08:05	29
2012.11.19 13:20	31
2012.11.20 23:05	31
2012.11.21 15:45	31
2012.11.22 02:35	29
2012.11.23 14:50	31
2012.11.24 10:25	31
2012.11.25 14:50	29
2012.11.26 13:45	27
2012.11.27 13:05	26
2012.11.28 02:35	24
2012.11.29 14:50	20
2012.11.30 17:05	24
2012.12.01 13:45	23
2012.12.02 13:45	25
2012.12.03 14:50	22
2012.12.04 14:50	24
2012.12.05 23:15	28
2012.12.06 15:45	31
2012.12.07 05:05	32
2012.12.08 13:45	33
2012.12.09 15:45	33
2012.12.10 13:45	30
2012.12.11 23:30	33
2012.12.12 00:45	34
2012.12.13 02:25	34
2012.12.14 20:20	30
2012.12.15 02:35	29
2012.12.16 20:20	26
2012.12.17 01:25	27
2012.12.18 14:50	25
2012.12.19 14:50	25
2012.12.20 23:25	25
2012.12.21 14:50	25
2012.12.22 14:50	23
2012.12.23 15:45	27
2012.12.24 00:20	25
2012.12.25 18:05	28
2012.12.26 23:45	31
2012.12.27 14:50	37
2012.12.28 03:50	37
2012.12.29 20:20	31
2012.12.30 16:05	35
2012.12.31 14:50	37
